measure,location,sex,age,cause,metric,year,val,upper,lower
Prevalence,Guyana,Both,20+ years,Depressive disorders,Percent,2014,0.0708402292889673,0.0812596695056327,0.0613502963444611
Prevalence,Nicaragua,Both,20+ years,Anxiety disorders,Percent,2014,0.0529549906370764,0.068327073577431,0.0412792518836006
Prevalence,Nicaragua,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.98391096751e-05,7.91901576738e-05,6.16532067505e-05
Prevalence,Haiti,Both,20+ years,Depressive disorders,Percent,2014,0.0488021567670494,0.058914284636504,0.0416474221812304
Prevalence,Jamaica,Both,20+ years,Depressive disorders,Percent,2014,0.0409624227605085,0.0475995355384155,0.035041617537465
Prevalence,Panama,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001623529512035,0.0001760316766651,0.0001492341082619
Prevalence,Saint Lucia,Both,20+ years,Depressive disorders,Percent,2014,0.0457931012540553,0.0528838738366109,0.0398103552551864
Prevalence,Panama,Both,20+ years,Anxiety disorders,Percent,2014,0.0468893799459772,0.059058115941346,0.0371963878812065
Prevalence,Nicaragua,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0920615394078511,0.1017144690167566,0.0838377125024286
Prevalence,Saint Vincent and the Grenadines,Both,20+ years,Depressive disorders,Percent,2014,0.0466063093391171,0.0537006015006967,0.0407152687253024
Prevalence,Venezuela (Bolivarian Republic of),Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002604273700796,0.0002762693871045,0.0002444530541445
Prevalence,Suriname,Both,20+ years,Depressive disorders,Percent,2014,0.0662602917715941,0.0758940814920647,0.0575121989942279
Prevalence,Panama,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0949403266701993,0.1026733646242998,0.0880648937746013
Prevalence,Venezuela (Bolivarian Republic of),Both,20+ years,Anxiety disorders,Percent,2014,0.0494857717762085,0.0629783272815943,0.0393506239530359
Prevalence,Trinidad and Tobago,Both,20+ years,Depressive disorders,Percent,2014,0.0533149595078283,0.0613488388626066,0.0468877993888338
Prevalence,Venezuela (Bolivarian Republic of),Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0845287431780576,0.0914070611511205,0.0791323414861719
Prevalence,Brazil,Both,20+ years,Anxiety disorders,Percent,2014,0.0992214015090031,0.1154617112110199,0.0844377206389465
Prevalence,Brazil,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002341265726731,0.0002420281352485,0.0002242810915065
Prevalence,Paraguay,Both,20+ years,Anxiety disorders,Percent,2014,0.0880833638179798,0.1107736055589962,0.0696027141143996
Prevalence,Brazil,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0692824323143018,0.0774711951507413,0.062601204797435
Prevalence,Bolivia (Plurinational State of),Both,20+ years,Depressive disorders,Percent,2014,0.0489072338941651,0.0560686680209531,0.0425531257132229
Prevalence,Paraguay,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0771920927079092,0.0836001780041753,0.0717777337130061
Prevalence,Paraguay,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001927218750264,0.0002271950656189,0.0001628314095297
Prevalence,Ecuador,Both,20+ years,Depressive disorders,Percent,2014,0.0470157603659178,0.0534551159947169,0.0409801908573944
Prevalence,Peru,Both,20+ years,Depressive disorders,Percent,2014,0.0310953947481456,0.0354776970170204,0.0270976809715695
Prevalence,Algeria,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.42820379143e-05,8.72938941543e-05,6.10553407514e-05
Prevalence,Algeria,Both,20+ years,Anxiety disorders,Percent,2014,0.0584623995982761,0.074474388820149,0.0454754234506766
Prevalence,Colombia,Both,20+ years,Depressive disorders,Percent,2014,0.0314837998847587,0.0353292916659673,0.0280027192081542
Prevalence,Algeria,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1012348131843766,0.107836341502699,0.0949468869858741
Prevalence,Costa Rica,Both,20+ years,Depressive disorders,Percent,2014,0.0476399555713113,0.0551509049451508,0.0414790709456114
Prevalence,Bahrain,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001189653271171,0.0001402398067515,0.0001028017828267
Prevalence,El Salvador,Both,20+ years,Depressive disorders,Percent,2014,0.0503291567908279,0.0581009534661882,0.0437024672962125
Prevalence,Bahrain,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1235453566744624,0.1371050821962574,0.1104852223840056
Prevalence,Bahrain,Both,20+ years,Anxiety disorders,Percent,2014,0.0564243173037414,0.0723448064943923,0.0439255345121363
Prevalence,Egypt,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001538904746042,0.0001745183079693,0.0001341162182117
Prevalence,Guatemala,Both,20+ years,Depressive disorders,Percent,2014,0.0527892004530624,0.0618026294181116,0.0454816744264004
Prevalence,Egypt,Both,20+ years,Anxiety disorders,Percent,2014,0.0529954290927899,0.0683447703110005,0.0417018119886357
Prevalence,Egypt,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0672464028269532,0.0738596766334905,0.061134774745243
Prevalence,Honduras,Both,20+ years,Depressive disorders,Percent,2014,0.0443543916267466,0.0518977152700165,0.0382851304058389
Prevalence,Iran (Islamic Republic of),Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001210395301124,0.0001298630038042,0.0001128078507182
Prevalence,Iran (Islamic Republic of),Both,20+ years,Anxiety disorders,Percent,2014,0.0905260109601569,0.1056152666458228,0.0760389061373633
Prevalence,Mexico,Both,20+ years,Depressive disorders,Percent,2014,0.0534574978194013,0.0599568124179009,0.0481206247562597
Prevalence,Iran (Islamic Republic of),Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0691220026249556,0.0763489239902376,0.0628067362715958
Prevalence,Iraq,Both,20+ years,Anxiety disorders,Percent,2014,0.0617855611746924,0.0778932309368224,0.0486099810249772
Prevalence,Iraq,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001504341950789,0.0002011310047941,0.0001137338567622
Prevalence,Nicaragua,Both,20+ years,Depressive disorders,Percent,2014,0.0464969934169627,0.0537773505815805,0.0407325193217289
Prevalence,Iraq,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1489525920306114,0.1607559760816899,0.1388627247206645
Prevalence,Jordan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001178879263034,0.0001369723051216,9.99807378817e-05
Prevalence,Jordan,Both,20+ years,Anxiety disorders,Percent,2014,0.0602216801928859,0.0768309478983741,0.0463249349404948
Prevalence,Panama,Both,20+ years,Depressive disorders,Percent,2014,0.0435730552137715,0.0504119917414177,0.0376546432427246
Prevalence,Kuwait,Both,20+ years,Anxiety disorders,Percent,2014,0.0567876124813597,0.0731713864355053,0.043077824248102
Prevalence,Jordan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1301846906500093,0.1394878289695038,0.1215595827962359
Prevalence,Kuwait,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.77041571839e-05,7.3524112207e-05,6.22271943609e-05
Prevalence,Venezuela (Bolivarian Republic of),Both,20+ years,Depressive disorders,Percent,2014,0.0466941244725621,0.0533607921467649,0.0408105508062596
Prevalence,Kuwait,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1351423544182003,0.1430526550543901,0.1257009797797932
Prevalence,Lebanon,Both,20+ years,Anxiety disorders,Percent,2014,0.0737465107536656,0.0925553370025834,0.0582624010000487
Prevalence,Brazil,Both,20+ years,Depressive disorders,Percent,2014,0.0535240539863328,0.0588302830216007,0.0491682730501992
Prevalence,Lebanon,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0003849838504972,0.0004512495565022,0.0003242286023038
Prevalence,Lebanon,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1398453283129105,0.15145943861052,0.1301704648498732
Prevalence,Libya,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002378749076164,0.0002976366070352,0.0001838769109335
Prevalence,Libya,Both,20+ years,Anxiety disorders,Percent,2014,0.0619924040162891,0.0792805726800276,0.0483105681679824
Prevalence,Libya,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1051502555812209,0.1152925919476367,0.0960335817435108
Prevalence,Morocco,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001619386114425,0.0002163802174332,0.0001135635032802
Prevalence,Morocco,Both,20+ years,Anxiety disorders,Percent,2014,0.0579795593845254,0.0728841575560055,0.0458684703081135
Prevalence,Paraguay,Both,20+ years,Depressive disorders,Percent,2014,0.0453191374487433,0.0522151505192023,0.0391379442181268
Prevalence,Morocco,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1561870740731072,0.1696368931883115,0.143550615178234
Prevalence,Palestine,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.000163686805523,0.0001848763436289,0.0001451870045068
Prevalence,Palestine,Both,20+ years,Anxiety disorders,Percent,2014,0.0648677662663406,0.0834983812195343,0.0501471942401891
Prevalence,Oman,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,3.55816612058e-05,4.31565622275e-05,2.93584313116e-05
Prevalence,Palestine,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0810989810359507,0.0874300169201441,0.0749950963689987
Prevalence,Oman,Both,20+ years,Anxiety disorders,Percent,2014,0.0568870503198612,0.0740132687084695,0.0434890492465451
Prevalence,Qatar,Both,20+ years,Anxiety disorders,Percent,2014,0.050745310176739,0.0647879760511942,0.0388121692894578
Prevalence,Qatar,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.79514288309e-05,8.50118428057e-05,5.37802511142e-05
Prevalence,Qatar,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.084609841587331,0.0927493649785702,0.0759908915098503
Prevalence,Oman,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0540476609642225,0.0584541529556764,0.0494896692765517
Prevalence,Saudi Arabia,Both,20+ years,Anxiety disorders,Percent,2014,0.0567634936704984,0.0721596136213706,0.0441803054157691
Prevalence,Saudi Arabia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.05756725424e-05,5.9533719101e-05,4.23765209601e-05
Prevalence,Algeria,Both,20+ years,Depressive disorders,Percent,2014,0.0589149871077242,0.0703780349999039,0.050237839708831
Prevalence,Syrian Arab Republic,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001479475658856,0.0001909163532708,0.0001059113584618
Prevalence,Saudi Arabia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0919921681148466,0.1022053727423734,0.0828968065316468
Prevalence,Syrian Arab Republic,Both,20+ years,Anxiety disorders,Percent,2014,0.063161604378609,0.0800373374407181,0.0494245159058643
Prevalence,Syrian Arab Republic,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0912696634510275,0.0996853585797548,0.0825046473001503
Prevalence,Tunisia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002680025803098,0.0003677366930609,0.0001855240709349
Prevalence,Tunisia,Both,20+ years,Anxiety disorders,Percent,2014,0.0599785709740489,0.0755059407853011,0.0474207132292429
Prevalence,Turkey,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0005609410335257,0.0006482611664321,0.00048449342217
Prevalence,Tunisia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1279699022775302,0.137974459888822,0.1187438174513331
Prevalence,Turkey,Both,20+ years,Anxiety disorders,Percent,2014,0.0512316956958153,0.0645275696080003,0.0407143520386604
Prevalence,Turkey,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.083064074268916,0.0883012187458129,0.0779528110475612
Prevalence,United Arab Emirates,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.70702989679e-05,7.82170295799e-05,4.26197753165e-05
Prevalence,United Arab Emirates,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0532380534583975,0.0595848709044802,0.0472095452289108
Prevalence,United Arab Emirates,Both,20+ years,Anxiety disorders,Percent,2014,0.0496014020336052,0.0642135380987579,0.0375131856895836
Prevalence,Yemen,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,8.67274705079e-05,0.0001333850775628,5.78638308363e-05
Prevalence,Bahrain,Both,20+ years,Depressive disorders,Percent,2014,0.066109090277566,0.0782856911585605,0.0563272227765325
Prevalence,Yemen,Both,20+ years,Anxiety disorders,Percent,2014,0.0604124017698799,0.0779384220544897,0.047300880475912
Prevalence,Yemen,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0426661344895034,0.0450398955653538,0.0403280381016124
Prevalence,Egypt,Both,20+ years,Depressive disorders,Percent,2014,0.0553571263925047,0.0652706465901404,0.0482970675847441
Prevalence,Iran (Islamic Republic of),Both,20+ years,Depressive disorders,Percent,2014,0.0761643661449983,0.0902475215047513,0.0650763407278971
Prevalence,Iraq,Both,20+ years,Depressive disorders,Percent,2014,0.0573288199179232,0.0659256349090522,0.0494705858575704
Prevalence,Afghanistan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.918413516e-05,0.0001173893546248,4.95220744386e-05
Prevalence,Jordan,Both,20+ years,Depressive disorders,Percent,2014,0.0571861743838952,0.0690778033699022,0.048488696049178
Prevalence,Afghanistan,Both,20+ years,Anxiety disorders,Percent,2014,0.0604433862577228,0.0774801416493318,0.046415644127682
Prevalence,Afghanistan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1253105573651684,0.1364072427557345,0.1155382920112002
Prevalence,Kuwait,Both,20+ years,Depressive disorders,Percent,2014,0.0587358375915541,0.0702710169277754,0.0496916392947465
Prevalence,Lebanon,Both,20+ years,Depressive disorders,Percent,2014,0.0718418099606244,0.0818089679964968,0.0640932979178647
Prevalence,Bangladesh,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.55692372557e-05,9.69859456371e-05,5.10137159708e-05
Prevalence,Bangladesh,Both,20+ years,Anxiety disorders,Percent,2014,0.0424141856385194,0.0538546329843852,0.0332084474263606
Prevalence,Bangladesh,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0764467985510028,0.0812556474149351,0.071548595551525
Prevalence,Libya,Both,20+ years,Depressive disorders,Percent,2014,0.0637785879784659,0.0752913955949091,0.0540153600197585
Prevalence,Bhutan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.73076607017e-05,7.72740061608e-05,3.84046884951e-05
Prevalence,Morocco,Both,20+ years,Depressive disorders,Percent,2014,0.0747907518937983,0.0867704538330348,0.0646082969236615
Prevalence,Palestine,Both,20+ years,Depressive disorders,Percent,2014,0.0952318529114263,0.1126796061892757,0.0824591271138538
Prevalence,Oman,Both,20+ years,Depressive disorders,Percent,2014,0.0560211522696211,0.0672231204860394,0.0476246213123834
Prevalence,Qatar,Both,20+ years,Depressive disorders,Percent,2014,0.0569718216541606,0.0677985780403566,0.0482145423294257
Prevalence,Bhutan,Both,20+ years,Anxiety disorders,Percent,2014,0.0426917750644637,0.0546433963023115,0.0336961982118877
Prevalence,India,Both,20+ years,Anxiety disorders,Percent,2014,0.0402600370110402,0.0469645334891557,0.0343765564823862
Prevalence,Bhutan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0562896893039089,0.0602908448491712,0.0520556899949284
Prevalence,India,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.49721748541e-05,8.05853984113e-05,6.88127618216e-05
Prevalence,Saudi Arabia,Both,20+ years,Depressive disorders,Percent,2014,0.0602998445415184,0.0719144661649764,0.0510033101580994
Prevalence,Syrian Arab Republic,Both,20+ years,Depressive disorders,Percent,2014,0.0584108341371713,0.0696436917497381,0.0494735669181893
Prevalence,Tunisia,Both,20+ years,Depressive disorders,Percent,2014,0.0745820235902681,0.0866538570178703,0.063728403037449
Prevalence,Nepal,Both,20+ years,Anxiety disorders,Percent,2014,0.0430037487250187,0.0539484128538996,0.034017993670203
Prevalence,India,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0678256836331713,0.0746756787923255,0.0615593125251146
Prevalence,Nepal,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.63679850277e-05,9.28084175887e-05,4.91861169061e-05
Prevalence,United Arab Emirates,Both,20+ years,Depressive disorders,Percent,2014,0.0520339814357289,0.0634864548395645,0.0432958584726686
Prevalence,Turkey,Both,20+ years,Depressive disorders,Percent,2014,0.0571002863515322,0.0651738842249246,0.0503042221795851
Prevalence,Nepal,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.080377099783099,0.0867646705661652,0.07426467514978
Prevalence,Pakistan,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001392929960618,0.0001760417320271,0.0001042148583294
Prevalence,Pakistan,Both,20+ years,Anxiety disorders,Percent,2014,0.0450506069958452,0.0530085803636597,0.0376892727065243
Prevalence,Yemen,Both,20+ years,Depressive disorders,Percent,2014,0.0712698847411464,0.0857322062957327,0.0606875114401589
Prevalence,Pakistan,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0779373165009261,0.0859071581415742,0.0710155440390724
Prevalence,Angola,Both,20+ years,Anxiety disorders,Percent,2014,0.0466944530321588,0.0608925750311546,0.0364715951902402
Prevalence,Angola,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,9.83099146553e-05,0.0001309324514301,7.24395063241e-05
Prevalence,Angola,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0578301871425713,0.0634698424306092,0.0527532206407695
Prevalence,Central African Republic,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,9.48802174046e-05,0.0001777024691002,5.79377737475e-05
Prevalence,Central African Republic,Both,20+ years,Anxiety disorders,Percent,2014,0.0488001344515433,0.064112430945037,0.0380686162055307
Prevalence,Central African Republic,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0702435532101499,0.0771655801791377,0.064101163738363
Prevalence,Congo,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001208608295724,0.0001561046252327,8.85073892885e-05
Prevalence,Democratic Republic of the Congo,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.59062502176e-05,0.0001210765458647,4.07648409683e-05
Prevalence,Congo,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0527060205379811,0.0575312225624995,0.0480572224879918
Prevalence,Congo,Both,20+ years,Anxiety disorders,Percent,2014,0.0448733742363914,0.0583414142705312,0.0349936483327634
Prevalence,Democratic Republic of the Congo,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0440519954637422,0.0479600965490518,0.0404894174796584
Prevalence,Equatorial Guinea,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,9.6183407503e-05,0.0001500540381987,5.9778233587e-05
Prevalence,Democratic Republic of the Congo,Both,20+ years,Anxiety disorders,Percent,2014,0.045354973843557,0.0587372249262344,0.0353811525331131
Prevalence,Afghanistan,Both,20+ years,Depressive disorders,Percent,2014,0.0731607008608152,0.086978173075281,0.0627453409289849
Prevalence,Bangladesh,Both,20+ years,Depressive disorders,Percent,2014,0.0685994964531192,0.0780851951996877,0.0589034062016055
Prevalence,Equatorial Guinea,Both,20+ years,Anxiety disorders,Percent,2014,0.0458841458102244,0.059775547918758,0.0355271192278892
Prevalence,Equatorial Guinea,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0528919500487478,0.0582511674275808,0.0484267318813042
Prevalence,Gabon,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001656717806947,0.0002194440716107,0.0001184600385642
Prevalence,Bhutan,Both,20+ years,Depressive disorders,Percent,2014,0.057005422735336,0.066117118525047,0.0496205435763205
Prevalence,Gabon,Both,20+ years,Anxiety disorders,Percent,2014,0.0459595650600415,0.058632514533404,0.0357287173279022
Prevalence,Gabon,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0702663797160307,0.0766350621763535,0.0642035986547259
Prevalence,India,Both,20+ years,Depressive disorders,Percent,2014,0.0548377406376011,0.0609149909713607,0.0498453762701842
Prevalence,Burundi,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,4.5435596926e-05,6.71726356677e-05,3.31570323256e-05
Prevalence,Nepal,Both,20+ years,Depressive disorders,Percent,2014,0.073035730330738,0.0835566766452504,0.0645045738283423
Prevalence,Burundi,Both,20+ years,Anxiety disorders,Percent,2014,0.0471473313317746,0.0616000840163799,0.0364492237777716
Prevalence,Pakistan,Both,20+ years,Depressive disorders,Percent,2014,0.0567759580626206,0.0653570019059801,0.0495854350248274
Prevalence,Burundi,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.023638472367688,0.0259394549985319,0.0214080358218797
Prevalence,Comoros,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.55694504935e-05,0.0001023999998082,5.11394847127e-05
Prevalence,Comoros,Both,20+ years,Anxiety disorders,Percent,2014,0.0461231494147645,0.0593101857625553,0.0362073435344801
Prevalence,Comoros,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0446122515571218,0.048429165685437,0.0409299640134637
Prevalence,Angola,Both,20+ years,Depressive disorders,Percent,2014,0.0864755380163391,0.1020941223129465,0.0742207840751542
Prevalence,Djibouti,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,8.30751900529e-05,0.0001233588438272,5.33530992738e-05
Prevalence,Central African Republic,Both,20+ years,Depressive disorders,Percent,2014,0.0891979852639799,0.1061962324329014,0.0762615337249375
Prevalence,Djibouti,Both,20+ years,Anxiety disorders,Percent,2014,0.0448124695751918,0.0589064956143309,0.0347630171631134
Prevalence,Congo,Both,20+ years,Depressive disorders,Percent,2014,0.0833631963020599,0.0985093197003743,0.0719516150589422
Prevalence,Djibouti,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.024181982147229,0.0265823840274284,0.0216646567853877
Prevalence,Democratic Republic of the Congo,Both,20+ years,Depressive disorders,Percent,2014,0.080627112547998,0.095217253465613,0.0688502835324239
Prevalence,Eritrea,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,7.20202220154e-05,9.59075431852e-05,5.22156923632e-05
Prevalence,Equatorial Guinea,Both,20+ years,Depressive disorders,Percent,2014,0.0850988689657018,0.1016263500780763,0.0719020345482835
Prevalence,Eritrea,Both,20+ years,Anxiety disorders,Percent,2014,0.0480382830493766,0.0624278583576919,0.0369832223468018
Prevalence,Eritrea,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0351172975631119,0.0386763950000987,0.0321382652284515
Prevalence,Gabon,Both,20+ years,Depressive disorders,Percent,2014,0.083907943950208,0.0975300700067894,0.0725714268956507
Prevalence,Ethiopia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.40656143964e-05,6.18049301166e-05,4.68579370094e-05
Prevalence,Ethiopia,Both,20+ years,Anxiety disorders,Percent,2014,0.0481394199942482,0.0571906743140654,0.0398407636454793
Prevalence,Ethiopia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0298723388959435,0.0330228450237617,0.0268325340457369
Prevalence,Kenya,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,2.8641959391e-05,3.65444688474e-05,2.29102376475e-05
Prevalence,Kenya,Both,20+ years,Anxiety disorders,Percent,2014,0.0466337445350332,0.0554416295530635,0.0386979917611563
Prevalence,Kenya,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0166713232750247,0.0183257663666961,0.0149508852158623
Prevalence,Madagascar,Both,20+ years,Anxiety disorders,Percent,2014,0.0495743034903494,0.0649956299881639,0.0379931296289367
Prevalence,Madagascar,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,4.55049228871e-05,6.26515703164e-05,3.37750418584e-05
Prevalence,Madagascar,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.022848064520892,0.025200715737382,0.0206320020854303
Prevalence,Malawi,Both,20+ years,Anxiety disorders,Percent,2014,0.0488828803308074,0.0640630095056478,0.0374621300757131
Prevalence,Malawi,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,2.26261472043e-05,2.86032180074e-05,1.80058118853e-05
Prevalence,Malawi,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.016212016321756,0.0177040973244735,0.0148065106518846
Prevalence,Mauritius,Both,20+ years,Anxiety disorders,Percent,2014,0.045146378183287,0.0557874959453939,0.0356994263294327
Prevalence,Mauritius,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0001809911291391,0.0001935006886393,0.0001691457286736
Prevalence,Mauritius,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1660238278046903,0.1787381625980602,0.1556209043421918
Prevalence,Mozambique,Both,20+ years,Anxiety disorders,Percent,2014,0.0501151272297381,0.0651487539048278,0.0385168430580975
Prevalence,Mozambique,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.5472917529e-05,6.75411844701e-05,4.44398280837e-05
Prevalence,Mozambique,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0268673915126303,0.0297794339347212,0.0243735415564501
Prevalence,Rwanda,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.99493801997e-05,8.34420477621e-05,4.21635717956e-05
Prevalence,Rwanda,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0177448233147851,0.0193312713705602,0.0161614403548434
Prevalence,Seychelles,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,0.0002111574332885,0.000238166148014,0.0001852813119344
Prevalence,Rwanda,Both,20+ years,Anxiety disorders,Percent,2014,0.0473601955695595,0.0612160280380508,0.0367284863302356
Prevalence,Seychelles,Both,20+ years,Anxiety disorders,Percent,2014,0.0439317863741688,0.0550802537086521,0.0350533502983407
Prevalence,Seychelles,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.1334364441763866,0.1448682575448139,0.1232849904692507
Prevalence,Somalia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,4.41737282199e-05,8.47028615606e-05,2.69996499035e-05
Prevalence,Somalia,Both,20+ years,Anxiety disorders,Percent,2014,0.0451914556673506,0.0590891659759109,0.0346211162600742
Prevalence,Somalia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0248900511594743,0.0275439688167144,0.02267473892697
Prevalence,United Republic of Tanzania,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,6.08249166272e-05,7.99173246613e-05,4.85545146199e-05
Prevalence,United Republic of Tanzania,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0211243525096545,0.0229344029555451,0.0191679556035844
Prevalence,Uganda,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,5.16896696449e-05,6.39638326471e-05,4.133949167e-05
Prevalence,United Republic of Tanzania,Both,20+ years,Anxiety disorders,Percent,2014,0.0487318103309231,0.0635923525529652,0.0374442272889027
Prevalence,Uganda,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0217838587023822,0.0237696785813893,0.0198608551451532
Prevalence,Uganda,Both,20+ years,Anxiety disorders,Percent,2014,0.0492668593329973,0.0641532382245358,0.0375707406250986
Prevalence,Zambia,Both,20+ years,Anxiety disorders,Percent,2014,0.0497806785407832,0.0659333474169785,0.0383269600732226
Prevalence,Zambia,Both,20+ years,"Tracheal, bronchus, and lung cancer",Percent,2014,8.40753837413e-05,0.0001409679507492,6.1946879876e-05
Prevalence,Zambia,Both,20+ years,Diabetes mellitus type 2,Percent,2014,0.0396889040117709,0.0433526209637888,0.0362107665620607
Prevalence,Botswana,Both,20+ years,Anxiety disorders,Percent,2014,0.0445146463224179,0.0578781389619702,0.0343313593297215
