country,country_code,continent,population,indicator,weekly_count,year_week,rate_14_day,cumulative_count,source,note
Italy,ITA,Europe,59030133,cases,18018,2020-40,51.68546714946416,332667,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,37836,2020-41,94.61947171963851,370503,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,75988,2020-42,192.82355335367447,446491,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,142480,2020-43,370.09572721105,588971,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,203698,2020-44,586.4428596154441,792669,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,244635,2020-45,759.4985428882568,1037304,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,243332,2020-46,826.6405227309923,1280636,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,214482,2020-47,775.5598314508287,1495118,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,162556,2020-48,638.7212442838304,1657674,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,130124,2020-49,495.81456982317826,1787798,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,108202,2020-50,403.73617318463437,1896000,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,106966,2020-51,364.50536203264187,2002966,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,92522,2020-52,337.942657184933,2095488,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,117304,2020-53,355.45574664383696,2212792,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,122579,2021-01,406.3738091188106,2335371,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,94309,2021-02,367.4191281256303,2429680,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,85234,2021-03,304.1548288566451,2514914,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,82922,2021-04,284.86468089102897,2597836,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,83534,2021-05,281.9847957991218,2681370,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,83500,2021-06,282.9639567303702,2764870,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,90003,2021-07,293.9227665301042,2854873,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,121740,2021-08,358.7032405974759,2976613,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,142933,2021-09,448.36930995903396,3119546,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,156252,2021-10,506.8343654248585,3275798,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,149592,2021-11,518.1150447348645,3425390,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,144675,2021-12,498.5030272589764,3570065,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,131772,2021-13,468.3150552955725,3701837,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,100977,2021-14,394.28845603312465,3802814,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,98032,2021-15,337.1312072090368,3900846,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,91510,2021-16,321.0936353472217,3992356,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,78167,2021-17,287.4413310232589,4070523,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,63860,2021-18,240.60084702841513,4134383,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,44506,2021-19,183.57742815859825,4178889,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,30582,2021-20,127.20283045948753,4209471,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22480,2021-21,89.88968396869443,4231951,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,16148,2021-22,65.43776548834813,4248099,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,11614,2021-23,47.03021760089885,4259713,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,7440,2021-24,32.278429730117665,4267153,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,5299,2021-25,21.580503638709402,4272452,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,5672,2021-26,18.5854231431259,4278124,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,8857,2021-27,24.61285323548229,4286981,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,18924,2021-28,47.06240455192605,4305905,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,31380,2021-29,85.21749391958849,4337285,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,38506,2021-30,118.39038207825146,4375791,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,42663,2021-31,137.50434883824505,4418454,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,43299,2021-32,145.62393074736931,4461753,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,45459,2021-33,150.36049469852964,4507212,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,46186,2021-34,155.25121720460973,4553398,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,40099,2021-35,146.17110891483168,4593497,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,33114,2021-36,124.02648660811928,4626611,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28982,2021-37,105.19373215710017,4655593,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,23758,2021-38,89.34419985128612,4679351,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,20979,2021-39,75.7867172686194,4700330,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,18117,2021-40,66.23058091364965,4718447,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,18030,2021-41,61.23482730421766,4736477,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,25557,2021-42,73.83855970644687,4762034,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,32343,2021-43,98.08549813025155,4794377,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,39109,2021-44,121.04326446291422,4833486,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,54138,2021-45,157.96508539121876,4887624,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,69468,2021-46,209.39475098251938,4957092,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,86757,2021-47,264.6529696960026,5043849,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,105116,2021-48,325.04246602324275,5148965,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,123981,2021-49,388.10178523568635,5272946,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,174034,2021-50,504.85232686160475,5446980,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,297551,2021-51,798.8885947453311,5744531,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,828407,2021-52,1907.4292107727422,6572938,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,1224884,2022-01,3478.3777295572077,7797822,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,1217593,2022-02,4137.678293897796,9015415,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,1173543,2022-03,4050.7040700721445,10188958,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,940194,2022-04,3580.776279125104,11129152,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,668822,2022-05,2725.753641788339,11797974,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,462678,2022-06,1916.8176361723597,12260652,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,357843,2022-07,1390.0036444098814,12618495,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,286220,2022-08,1091.0749599700207,12904715,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,274726,2022-09,950.2706016264608,13179441,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,366439,2022-10,1086.165602913346,13545880,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,503452,2022-11,1473.6388955789748,14049332,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,505591,2022-12,1709.3693487019586,14554923,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,494349,2022-13,1693.9484110598225,15049272,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,449313,2022-14,1598.6106621172614,15498585,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,415055,2022-15,1464.2826571303847,15913640,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,438337,2022-16,1445.6887637369884,16351977,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,361863,2022-17,1355.5788532612657,16713840,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,297324,2022-18,1116.6957729876706,17011164,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,258668,2022-19,941.8782776586324,17269832,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,187934,2022-20,756.5661422446735,17457766,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,139453,2022-21,554.6099650495452,17597219,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,119640,2022-22,438.91651065736204,17716859,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,152608,2022-23,461.2017391185617,17869467,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,239121,2022-24,663.608533628071,18108588,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,371162,2022-25,1033.8499491437703,18479750,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,555801,2022-26,1570.3217202644623,19035551,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,689115,2022-27,2108.9500171039763,19724666,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,664554,2022-28,2293.183042633497,20389220,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,509929,2022-29,1989.6329896461525,20899149,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,378360,2022-30,1504.8060284736273,21277509,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,267265,2022-31,1093.7210661544673,21544774,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,183795,2022-32,764.1182173856868,21728569,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,151522,2022-33,568.0437819782652,21880091,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,155257,2022-34,519.6989815354134,22035348,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,130590,2022-35,484.2391258037653,22165938,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,110078,2022-36,407.70363841125004,22276016,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,116536,2022-37,383.8954589514477,22392552,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,147105,2022-38,446.6210503032409,22539657,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,233362,2022-39,644.5301419192127,22773019,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,292829,2022-40,891.3938919974989,23065848,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,283632,2022-41,976.5537882152494,23349480,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,247262,2022-42,899.3610094017575,23596742,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,197481,2022-43,753.4169031941703,23794223,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,167961,2022-44,619.0770398569151,23962184,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,185376,2022-45,598.5705639524817,24147560,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,226286,2022-46,697.3760333557101,24373846,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,225665,2022-47,765.6276159838569,24599511,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,227018,2022-48,766.8676606234311,24826529,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,193502,2022-49,712.3819287346007,25020031,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,162017,2022-50,602.2669811704473,25182048,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,127704,2022-51,490.8018757132057,25309752,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,133380,2022-52,442.28936431500165,25443132,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,104354,2023-01,402.73329555262904,25547486,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,67799,2023-02,291.63579895711905,25615285,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,43808,2023-03,189.06784438381666,25659093,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,34395,2023-04,132.479796377894,25693488,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,32134,2023-05,112.70345604676174,25725622,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28667,2023-06,102.9999373370885,25754289,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,29340,2023-07,98.26676148603629,25783629,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28648,2023-08,98.23457453500909,25812277,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,23558,2023-09,88.43957712241644,25835835,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,23980,2023-10,80.53175147005005,25859815,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22415,2023-11,78.59545225825596,25882230,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22503,2023-12,76.09334032840482,25904733,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,20824,2023-13,73.39810669239048,25925557,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,19562,2023-14,68.415905483391,25945119,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,26019,2023-15,77.21649551424863,25971138,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,25951,2023-16,88.03978130965756,25997089,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,22155,2023-17,81.49397190075787,26019244,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,19032,2023-18,69.77283957669552,26038276,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,15784,2023-19,58.98004668225972,26054060,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,14459,2023-20,51.23315578502932,26068519,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,14669,2023-21,49.344289974748996,26083188,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,10467,2023-22,42.581642158929235,26093655,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,8391,2023-23,31.946395919521308,26102046,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,6382,2023-24,25.02620144867368,26108428,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,5090,2023-25,19.4341422202115,26113518,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,3968,2023-26,15.344705389703256,26117486,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,3456,2023-27,12.576627601364205,26120942,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,3326,2023-28,11.489047466655716,26124268,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,3734,2023-29,11.95999338168525,26128002,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,5009,2023-30,14.81107962267339,26133011,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,6400,2023-31,19.327417066805523,26139411,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,6684,2023-32,22.16495090736116,26146095,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,9074,2023-33,26.6948407519258,26155169,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,13966,2023-34,39.03091324561305,26169135,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,18712,2023-35,55.358167666672884,26187847,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,26885,2023-36,77.24360031511364,26214732,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,35843,2023-37,106.26437179126803,26250575,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,38334,2023-38,125.65955086023608,26288909,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,41354,2023-39,134.99546070817763,26330263,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,43603,2023-40,143.92141044303594,26373866,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,37779,2023-41,137.86518149976047,26411645,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28592,2023-42,112.43579613821979,26440237,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,28240,2023-43,96.27625267251219,26468477,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,24480,2023-44,89.31031885020487,26492957,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,30667,2023-45,93.42177833141592,26523624,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,40425,2023-46,120.43340644345152,26564049,TESSy COVID-19,
Italy,ITA,Europe,59030133,cases,13470,2023-47,91.30082766372897,26577519,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-01,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-02,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-03,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-04,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,0,2020-05,NA,0,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,0,2020-06,0,0,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,NA,2020-07,NA,NA,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,8,2020-08,NA,8,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,82,2020-09,1.5246450486567598,90,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,678,2020-10,12.874780410879305,768,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2412,2020-11,52.346146670548755,3180,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4786,2020-12,121.93772289145952,7966,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5972,2020-13,182.24590481610468,13938,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4837,2020-14,183.10987034367685,18775,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4160,2020-15,152.4136833640541,22935,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3474,2020-16,129.3237811271745,26409,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2655,2020-17,103.82832781352533,29064,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1998,2020-18,78.82414901555448,31062,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1423,2020-19,57.9534523494975,32485,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1028,2020-20,41.52116682508576,33513,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,671,2020-21,28.7819104185315,34184,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,464,2020-22,19.227468113615803,34648,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,444,2020-23,15.381974490892643,35092,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,271,2020-24,12.112457886550924,35363,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,277,2020-25,9.283394296265604,35640,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,211,2020-26,8.266964263827765,35851,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,109,2020-27,5.420960173001813,35960,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,88,2020-28,3.337278606504241,36048,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,91,2020-29,3.032349596772889,36139,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,70,2020-30,2.727420587041537,36209,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,57,2020-31,2.151443568660094,36266,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,48,2020-32,1.7787525567662197,36314,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,55,2020-33,1.7448715556849583,36369,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,43,2020-34,1.6601690529818052,36412,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,43,2020-35,1.456883046494237,36455,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,80,2020-36,2.083681566497572,36535,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,81,2020-37,2.727420587041537,36616,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,130,2020-38,3.57444561407307,36746,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,154,2020-39,4.8111021535391085,36900,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,162,2020-40,5.35319817083929,37062,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,292,2020-41,7.690987245446322,37354,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,601,2020-42,15.127866982783184,37955,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1187,2020-43,30.289614966647626,39142,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2235,2020-44,57.97039285003813,41377,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3590,2020-45,98.67841564917362,44967,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4884,2020-46,143.55380158130424,49851,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5517,2020-47,176.19814612309955,55368,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,5439,2020-48,185.60012392314957,60807,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4846,2020-49,174.23304806038638,65653,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4480,2020-50,157.98710804192157,70133,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,4091,2020-51,145.19703013374541,74224,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3391,2020-52,126.74882504499863,77615,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3300,2020-53,113.34888911735978,80915,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3350,2021-01,112.65432859519392,84265,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3298,2021-02,112.62044759411265,87563,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3158,2021-03,109.36787149031157,90721,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2856,2021-04,101.88017025135281,93577,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2581,2021-05,92.10550143940893,96158,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2132,2021-06,79.84057904799232,98290,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2091,2021-07,71.53973378308329,100381,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2063,2021-08,70.37083924577978,102444,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2271,2021-09,73.4201293430933,104715,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2507,2021-10,80.94171158313331,107222,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2900,2021-11,91.59728642319,110122,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3038,2021-12,100.59269221026489,113160,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,3116,2021-13,104.25184032704111,116276,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2991,2021-14,103.45563680163147,119267,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2487,2021-15,92.80006196157478,121754,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2282,2021-16,80.78924707826764,124036,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1848,2021-17,69.96426723280464,125884,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1486,2021-18,56.479628802462635,127370,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1172,2021-19,45.0278504369963,128542,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,824,2021-20,33.81323907909881,129366,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,593,2021-21,24.00468926607365,129959,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,424,2021-22,17.228489049821384,130383,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,296,2021-23,12.197160389254078,130679,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,215,2021-24,8.65659577626227,130894,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,140,2021-25,6.013877691923886,131034,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,106,2021-26,4.167363132995144,131140,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,80,2021-27,3.1509331005573036,131220,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,68,2021-28,2.5071940800133383,131288,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,73,2021-29,2.3886105762289236,131361,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,92,2021-30,2.7951825892040594,131453,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,149,2021-31,4.08266063029199,131602,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,241,2021-32,6.606795210845959,131843,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,320,2021-33,9.503620803293803,132163,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,374,2021-34,11.756707375197681,132537,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,412,2021-35,13.315233424935702,132949,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,403,2021-36,13.806507940613992,133352,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,386,2021-37,13.366054926557593,133738,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,346,2021-38,12.400446395741646,134084,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,293,2021-39,10.824979845462995,134377,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,246,2021-40,9.130929791399929,134623,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,226,2021-41,7.995916255177673,134849,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,238,2021-42,7.8603922508526285,135087,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,280,2021-43,8.775179280046684,135367,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,313,2021-44,10.045716820593984,135680,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,387,2021-45,11.858350378441465,136067,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,451,2021-46,14.196139453048497,136518,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,533,2021-47,16.669452531980575,137051,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,582,2021-48,18.88865810280319,137633,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,755,2021-49,22.649449222823197,138388,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,881,2021-50,27.714658884471767,139269,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1103,2021-51,33.60995307261124,140372,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1208,2021-52,39.149496749397464,141580,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1709,2022-01,49.415440077019646,143289,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2317,2022-02,68.20245517657905,145606,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2677,2022-03,84.60085969990953,148283,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2797,2022-04,92.73229995941226,151080,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2677,2022-05,92.73229995941226,153757,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,2229,2022-06,83.11009565233404,155986,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1944,2022-07,70.69270875605176,157930,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1565,2022-08,59.444216397073,159495,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1290,2022-09,48.365129043500545,160785,TESSy COVID-19,
Italy,ITA,Europe,59030133,deaths,1022,2022-10,39.16643724993809,161807,TESSy COVID-19,
